OwnerUserId,PostTypeId,CreationDate,Score,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount
15527,2,2016-03-20T13:35:11.463,1,,,2016-03-20T13:35:11.463,0
14622,1,2016-03-20T14:00:39.357,0,-1,2017-04-13T12:57:25.207,2016-03-20T14:00:39.357,4
17177,2,2016-03-20T14:05:48.093,4,-1,2017-04-13T12:50:41.230,2016-03-20T14:05:48.093,0
17178,1,2016-03-20T14:27:08.700,1,,,2016-08-16T20:54:23.830,0
17181,2,2016-03-20T15:54:55.880,1,,,2016-03-20T15:54:55.880,1
5143,1,2016-03-20T16:11:45.457,11,5143,2016-03-21T22:12:57.663,2016-09-18T01:58:19.257,1
16024,1,2016-03-20T19:18:18.573,8,843,2016-03-24T19:33:09.697,2016-05-02T11:53:15.783,0
15933,1,2016-03-20T20:33:03.160,1,6478,2016-03-23T13:11:34.583,2016-03-23T13:11:34.583,3
12443,1,2016-03-21T06:51:17.803,6,11097,2016-03-21T07:26:39.427,2016-03-23T11:30:21.753,0
12443,2,2016-03-21T07:34:08.130,4,816,2016-03-23T11:29:34.890,2016-03-23T11:29:34.890,0
676,2,2016-03-21T08:00:45.280,4,816,2016-03-23T11:30:21.753,2016-03-23T11:30:21.753,0
15361,2,2016-03-21T10:55:58.397,3,,,2016-03-21T10:55:58.397,5
1426,1,2016-03-21T11:04:21.280,3,,,2016-03-21T23:12:41.200,1
10275,1,2016-03-21T12:01:23.043,12,16284,2016-03-21T16:41:32.997,2017-12-22T09:28:55.213,2
10135,2,2016-03-21T14:02:04.250,4,,,2016-03-21T14:02:04.250,1
10517,2,2016-03-21T14:42:36.467,9,,,2016-03-21T14:42:36.467,1
11141,2,2016-03-21T17:47:29.347,1,,,2016-03-21T17:47:29.347,3
14313,2,2016-03-21T21:28:52.550,5,14313,2016-03-21T21:50:28.860,2016-03-21T21:50:28.860,2
13417,1,2016-03-21T21:32:25.067,0,,,2016-06-24T14:26:48.653,1
381,2,2016-03-21T22:35:04.773,0,381,2016-03-22T17:18:52.110,2016-03-22T17:18:52.110,1
11121,2,2016-03-21T22:57:46.467,4,,,2016-03-21T22:57:46.467,1
17208,2,2016-03-21T23:12:41.200,1,,,2016-03-21T23:12:41.200,10
17208,2,2016-03-21T23:52:34.010,5,,,2016-03-21T23:52:34.010,6
14313,2,2016-03-22T00:20:22.480,2,,,2016-03-22T00:20:22.480,3
17215,1,2016-03-22T05:34:44.123,0,17215,2016-03-22T13:33:38.257,2016-04-23T03:56:16.847,0
17222,1,2016-03-22T09:42:15.517,3,,,2018-08-11T07:01:40.037,0
16024,2,2016-03-22T10:10:21.420,0,18352,2016-05-02T11:53:15.783,2016-05-02T11:53:15.783,0
6478,2,2016-03-22T11:51:20.687,1,6478,2016-03-23T01:20:04.607,2016-03-23T01:20:04.607,1
16284,2,2016-03-22T13:36:03.117,3,,,2016-03-22T13:36:03.117,0
13417,1,2016-03-22T13:52:19.410,5,16284,2016-04-09T23:30:53.580,2016-04-09T23:30:53.580,0
16284,2,2016-03-22T15:45:50.220,1,,,2016-03-22T15:45:50.220,0
16284,2,2016-03-22T15:59:26.913,3,,,2016-03-22T15:59:26.913,1
17231,1,2016-03-22T16:46:28.493,3,471,2016-03-25T18:08:26.127,2018-08-15T17:02:58.150,0
16284,2,2016-03-22T16:50:40.443,0,16284,2016-03-23T11:04:56.223,2016-03-23T11:04:56.223,4
10620,2,2016-03-22T17:57:02.203,1,,,2016-03-22T17:57:02.203,0
14007,1,2016-03-22T20:04:23.467,28,,,2017-01-15T09:16:57.527,0
847,2,2016-03-22T20:54:32.573,2,,,2016-03-22T20:54:32.573,0
847,2,2016-03-22T23:21:47.797,3,,,2016-03-22T23:21:47.797,3
2504,1,2016-03-23T03:25:53.170,9,,,2016-03-23T12:06:40.467,1
12377,1,2016-03-23T06:51:16.860,0,,,2016-05-30T14:54:45.920,0
17246,1,2016-03-23T07:09:34.330,1,17246,2016-03-23T07:37:17.280,2016-06-24T05:11:39.740,1
17248,1,2016-03-23T08:07:54.790,0,,,2016-06-21T17:48:51.127,3
17250,2,2016-03-23T12:06:40.467,12,,,2016-03-23T12:06:40.467,3
3044,1,2016-03-23T13:46:49.460,8,,,2017-11-03T17:58:37.833,2
16853,2,2016-03-23T13:51:55.687,1,,,2016-03-23T13:51:55.687,0
15527,2,2016-03-23T14:05:11.313,0,,,2016-03-23T14:05:11.313,0
17256,1,2016-03-23T14:18:50.757,1,,,2016-10-25T00:18:48.493,0
16024,1,2016-03-23T14:35:18.510,1,,,2016-03-23T15:34:35.063,0
2647,1,2016-03-23T14:51:53.353,2,,,2016-03-23T18:22:08.147,0
17078,2,2016-03-23T15:23:30.583,3,,,2016-03-23T15:23:30.583,2
17078,2,2016-03-23T15:34:35.063,2,,,2016-03-23T15:34:35.063,2
10345,2,2016-03-23T15:37:03.153,2,,,2016-03-23T15:37:03.153,0
17239,1,2016-03-23T16:07:03.883,2,,,2016-06-21T22:49:06.150,3
8820,2,2016-03-23T18:22:08.147,5,,,2016-03-23T18:22:08.147,0
17267,1,2016-03-23T19:04:23.127,4,,,2018-01-13T14:03:54.040,0
3314,1,2016-03-23T19:47:30.083,5,,,2016-03-28T21:01:07.263,2
12527,2,2016-03-23T20:55:47.693,0,,,2016-03-23T20:55:47.693,0
17256,2,2016-03-23T20:57:26.877,0,,,2016-03-23T20:57:26.877,0
17256,2,2016-03-23T21:08:54.117,-1,,,2016-03-23T21:08:54.117,0
16538,2,2016-03-23T23:21:06.533,1,10024,2016-05-24T21:02:09.130,2016-05-24T21:02:09.130,1
11121,2,2016-03-23T23:37:32.020,8,11121,2016-03-24T10:12:57.290,2016-03-24T10:12:57.290,0
2861,1,2016-03-24T00:58:53.053,0,,,2016-03-24T01:05:53.173,0
10135,2,2016-03-24T01:05:53.173,1,,,2016-03-24T01:05:53.173,4
10135,2,2016-03-24T03:51:55.807,2,,,2016-03-24T03:51:55.807,0
17293,1,2016-03-24T11:53:06.690,1,13413,2016-04-24T13:08:46.667,2018-08-03T11:00:48.073,1
16284,2,2016-03-24T11:57:40.420,1,,,2016-03-24T11:57:40.420,0
17302,1,2016-03-24T15:25:20.030,6,,,2016-03-27T12:33:17.590,1
10135,2,2016-03-24T15:45:59.883,5,,,2016-03-24T15:45:59.883,2
3152,2,2016-03-24T16:54:58.893,0,,,2016-03-24T16:54:58.893,0
13417,1,2016-03-24T17:06:34.277,1,,,2016-04-25T06:56:03.737,1
17305,1,2016-03-24T17:32:12.767,5,17305,2016-04-01T21:47:30.027,2016-04-04T11:55:49.413,10
17308,1,2016-03-24T18:26:46.147,1,381,2016-03-25T17:24:20.927,2016-03-26T00:18:12.877,1
847,2,2016-03-24T18:44:12.113,4,847,2016-03-25T00:36:45.193,2016-03-25T00:36:45.193,2
17309,1,2016-03-24T19:22:53.283,4,,,2016-03-25T19:29:23.097,3
843,2,2016-03-24T19:42:33.260,1,-1,2017-04-13T12:54:11.560,2016-03-24T19:42:33.260,1
16538,2,2016-03-24T20:37:32.393,0,,,2016-03-24T20:37:32.393,4
471,2,2016-03-24T23:19:52.510,0,,,2016-03-24T23:19:52.510,0
17315,1,2016-03-25T05:44:52.280,0,,,2016-03-25T09:10:13.373,0
17313,1,2016-03-25T06:04:10.987,6,31513,2017-05-10T03:59:02.530,2017-07-21T13:46:54.233,4
15412,2,2016-03-25T06:10:47.793,2,,,2016-03-25T06:10:47.793,0
14542,2,2016-03-25T07:49:38.273,6,14542,2016-03-26T14:34:31.200,2016-03-26T14:34:31.200,0
16774,2,2016-03-25T09:10:13.373,1,,,2016-03-25T09:10:13.373,0
17325,2,2016-03-25T10:43:18.997,0,17325,2016-03-26T15:31:16.570,2016-03-26T15:31:16.570,0
5091,1,2016-03-25T11:33:05.390,6,16284,2016-04-21T13:54:37.490,2016-04-21T13:54:37.490,0
10135,2,2016-03-25T13:42:51.997,0,,,2016-03-25T13:42:51.997,3
17330,1,2016-03-25T15:44:35.820,0,,,2016-03-25T16:20:07.660,1
17256,2,2016-03-25T16:20:07.660,0,,,2016-03-25T16:20:07.660,1
17256,2,2016-03-25T16:25:09.883,0,,,2016-03-25T16:25:09.883,0
15361,2,2016-03-25T17:12:51.377,0,,,2016-03-25T17:12:51.377,0
17332,1,2016-03-25T17:34:06.167,3,,,2017-10-10T12:02:15.843,0
17331,1,2016-03-25T18:10:45.370,2,31513,2017-07-11T11:13:29.030,2017-07-11T11:13:29.030,0
21,2,2016-03-25T18:28:31.210,3,,,2016-03-25T18:28:31.210,1
17324,2,2016-03-25T19:29:23.097,4,,,2016-03-25T19:29:23.097,5
381,2,2016-03-26T00:09:52.487,0,381,2016-03-26T00:18:12.877,2016-03-26T00:18:12.877,0
15693,1,2016-03-26T06:18:22.083,1,,,2016-03-26T07:04:55.367,0
9123,2,2016-03-26T06:20:01.023,0,,,2016-03-26T06:20:01.023,0
9123,2,2016-03-26T06:31:03.637,1,9123,2016-03-26T06:39:56.293,2016-03-26T06:39:56.293,1
381,2,2016-03-26T07:04:55.367,1,,,2016-03-26T07:04:55.367,0
843,2,2016-03-26T17:24:08.157,5,-1,2017-05-23T12:38:53.587,2016-03-26T17:24:08.157,0
17344,1,2016-03-26T20:18:02.517,1,,,2016-03-26T20:59:26.260,0
21,2,2016-03-26T20:59:26.260,4,,,2016-03-26T20:59:26.260,1
14586,1,2016-03-26T21:54:20.927,2,843,2016-05-29T02:31:04.833,2017-02-13T16:40:17.833,1
16050,1,2016-03-27T05:50:49.920,1,,,2016-03-27T15:22:10.473,0
17355,2,2016-03-27T12:33:17.590,0,,,2016-03-27T12:33:17.590,0
17250,2,2016-03-27T15:22:10.473,1,,,2016-03-27T15:22:10.473,0
17359,1,2016-03-27T15:50:52.957,5,8432,2017-06-02T23:15:28.750,2017-06-02T23:15:28.750,5
17360,1,2016-03-27T19:15:54.487,3,,,2016-03-28T11:58:26.977,0
381,2,2016-03-27T19:56:37.637,8,,,2016-03-27T19:56:37.637,0
836,2,2016-03-27T20:45:23.953,6,836,2016-03-28T11:58:26.977,2016-03-28T11:58:26.977,7
381,2,2016-03-27T22:03:32.567,2,,,2016-03-27T22:03:32.567,0
11097,2,2016-03-28T01:44:15.677,2,11097,2016-03-28T02:34:32.747,2016-03-28T02:34:32.747,1
17355,1,2016-03-28T12:17:51.047,8,,,2016-03-28T16:14:41.793,0
17381,1,2016-03-28T13:43:29.393,3,17409,2016-03-29T12:56:56.887,2016-03-29T12:56:56.887,1
-1,5,2016-03-28T16:11:22.967,0,-1,2016-03-28T16:11:22.967,2016-03-28T16:11:22.967,0
843,4,2016-03-28T16:11:22.967,0,843,2016-03-29T12:57:00.620,2016-03-29T12:57:00.620,0
843,2,2016-03-28T16:14:41.793,5,-1,2017-04-13T12:44:20.183,2016-03-28T16:14:41.793,3
17385,1,2016-03-28T16:17:17.790,2,17451,2016-03-31T02:24:18.700,2016-10-27T19:56:11.047,4
12515,1,2016-03-28T16:40:25.020,24,12515,2016-04-04T17:15:36.130,2018-08-05T14:29:56.060,2
15693,1,2016-03-28T17:38:49.710,2,,,2016-04-27T17:32:05.100,2
847,2,2016-03-28T18:30:54.287,4,847,2016-04-27T17:32:05.100,2016-04-27T17:32:05.100,2
964,2,2016-03-28T20:45:47.943,0,,,2016-03-28T20:45:47.943,0
17392,2,2016-03-28T20:55:38.237,3,381,2016-03-28T21:01:07.263,2016-03-28T21:01:07.263,0
17355,2,2016-03-29T08:33:15.573,0,,,2016-03-29T08:33:15.573,1
15690,2,2016-03-29T08:40:20.463,0,-1,2017-04-13T12:44:20.183,2016-03-29T08:40:20.463,0
16050,1,2016-03-29T14:14:46.867,22,,,2016-04-03T09:19:28.203,1
17415,1,2016-03-29T15:56:46.513,0,381,2016-03-29T19:28:05.997,2016-03-29T19:28:05.997,4
15501,2,2016-03-29T16:54:16.703,21,-1,2017-04-13T12:44:20.183,2016-04-03T09:19:28.203,4
17423,1,2016-03-29T18:57:08.210,-1,16284,2016-04-21T13:56:26.097,2016-04-21T13:56:26.097,2
381,2,2016-03-29T19:07:20.880,1,381,2016-03-29T19:26:54.773,2016-03-29T19:26:54.773,1
3044,1,2016-03-29T22:46:48.213,4,,,2016-06-28T07:50:36.380,0
13046,1,2016-03-30T04:42:40.557,1,13046,2016-03-30T04:53:04.750,2017-09-26T13:35:33.773,0
676,2,2016-03-30T06:58:54.947,1,,,2016-03-30T06:58:54.947,0
75,2,2016-03-30T07:23:06.290,1,,,2016-03-30T07:23:06.290,0
15568,1,2016-03-30T07:38:19.027,3,15568,2016-03-31T06:22:18.763,2016-04-01T11:15:34.903,2
2573,2,2016-03-30T09:23:31.287,1,,,2016-03-30T09:23:31.287,2
8465,2,2016-03-30T10:21:17.850,3,-1,2017-05-23T12:38:53.587,2016-03-30T10:28:07.787,0
17119,1,2016-03-30T11:14:33.680,1,,,2017-05-25T00:25:44.560,1
17446,2,2016-03-30T12:34:21.797,0,17446,2016-03-30T13:53:22.133,2016-03-30T13:53:22.133,1
17444,1,2016-03-30T12:38:48.880,5,,,2017-01-10T23:08:03.627,3
17450,1,2016-03-30T14:24:51.723,1,,,2016-04-12T12:24:35.793,2
12384,2,2016-03-30T16:27:02.513,1,,,2016-03-30T16:27:02.513,0
11007,2,2016-03-30T17:39:43.693,1,11007,2017-09-26T13:35:33.773,2017-09-26T13:35:33.773,0
17462,2,2016-03-30T21:02:01.090,4,,,2016-03-30T21:02:01.090,0
17469,1,2016-03-31T02:27:58.373,3,11097,2016-03-31T02:56:47.770,2016-04-03T02:40:17.170,0
17464,2,2016-03-31T02:31:16.170,0,,,2016-03-31T02:31:16.170,0
17471,2,2016-03-31T03:49:45.470,8,,,2016-03-31T03:49:45.470,1
17404,1,2016-03-31T05:26:07.507,2,,,2017-06-16T11:52:36.013,1
17473,2,2016-03-31T06:00:06.177,2,,,2016-03-31T06:00:06.177,0
9988,1,2016-03-31T07:07:29.200,3,,,2016-04-28T09:42:18.657,0
5143,1,2016-03-31T12:42:21.497,4,31513,2017-04-24T17:38:14.033,2017-04-24T17:38:14.033,0
17486,1,2016-03-31T13:56:33.917,2,26596,2016-12-01T13:31:29.417,2016-12-01T13:31:29.417,5
17487,1,2016-03-31T14:30:49.210,4,28175,2018-01-17T15:26:28.920,2018-01-17T15:26:28.920,1
2573,2,2016-03-31T15:59:29.660,-1,,,2016-03-31T15:59:29.660,0
14283,1,2016-03-31T16:38:14.260,3,,,2018-02-10T09:15:52.867,1
13417,1,2016-03-31T17:06:02.793,5,381,2016-03-31T17:28:05.637,2018-06-22T16:47:28.310,3
10301,2,2016-03-31T19:18:39.297,0,10301,2016-04-04T11:55:49.413,2016-04-04T11:55:49.413,2
12515,2,2016-03-31T21:01:06.177,3,12515,2016-03-31T21:39:47.107,2016-03-31T21:39:47.107,0
17503,1,2016-04-01T01:09:04.640,2,,,2016-04-01T01:09:04.640,2
16827,2,2016-04-01T01:48:26.150,4,,,2016-04-01T01:48:26.150,0
8650,1,2016-04-01T04:55:13.103,1,8650,2016-04-01T13:07:42.877,2016-04-01T13:07:42.877,5
16577,2,2016-04-01T08:40:29.850,1,,,2016-04-01T08:40:29.850,2
16284,2,2016-04-01T11:15:34.903,2,,,2016-04-01T11:15:34.903,1
17511,2,2016-04-01T11:56:31.933,2,,,2016-04-01T11:56:31.933,0
471,2,2016-04-01T12:34:22.380,0,,,2016-04-01T12:34:22.380,0
17518,1,2016-04-01T14:04:33.847,8,,,2016-04-01T14:13:31.737,1
836,2,2016-04-01T14:13:31.737,6,,,2016-04-01T14:13:31.737,0
16050,1,2016-04-01T14:35:06.673,8,16050,2016-04-03T15:34:14.403,2016-04-03T19:50:15.297,0
17520,1,2016-04-01T16:47:30.473,1,17520,2016-04-04T13:34:01.177,2016-04-04T13:34:01.177,2
17531,2,2016-04-02T06:24:27.867,3,17531,2017-01-23T06:27:10.313,2017-01-23T06:27:10.313,1
17533,2,2016-04-02T09:05:45.330,1,,,2016-04-02T09:05:45.330,0
9123,2,2016-04-02T10:47:21.370,5,9123,2016-04-05T01:28:56.440,2016-04-05T01:28:56.440,4
16024,1,2016-04-02T11:03:48.257,1,,,2016-04-02T11:03:48.257,4
17536,1,2016-04-02T13:00:04.853,2,17536,2017-07-03T00:45:05.113,2017-07-03T00:45:05.113,0
471,2,2016-04-02T16:59:21.237,1,,,2016-04-02T16:59:21.237,0
17535,2,2016-04-03T02:40:17.170,1,,,2016-04-03T02:40:17.170,0
15613,1,2016-04-03T08:11:14.220,2,5177,2016-07-03T20:33:28.837,2016-07-03T20:33:28.837,0
10894,1,2016-04-03T15:15:55.967,1,,,2016-04-03T18:54:35.620,0
17564,2,2016-04-03T15:44:04.663,1,,,2016-04-03T15:44:04.663,0
17565,1,2016-04-03T16:37:53.997,5,,,2016-06-03T18:45:09.667,0
2961,2,2016-04-03T18:54:35.620,2,,,2016-04-03T18:54:35.620,0
15501,2,2016-04-03T19:03:05.183,4,,,2016-04-03T19:03:05.183,0
16050,2,2016-04-03T19:50:15.297,1,,,2016-04-03T19:50:15.297,0
15154,1,2016-04-03T20:05:25.647,1,,,2016-04-03T20:05:25.647,0
21,2,2016-04-04T01:13:49.407,3,,,2016-04-04T01:13:49.407,0
12241,2,2016-04-04T03:27:46.440,4,,,2016-04-04T03:27:46.440,1
17318,1,2016-04-04T09:31:14.030,13,,,2018-07-26T16:33:46.433,1
17583,1,2016-04-04T09:37:28.470,3,,,2017-04-27T12:44:31.750,0
10301,2,2016-04-04T11:55:34.253,1,,,2016-04-04T11:55:34.253,0
16284,2,2016-04-04T14:24:09.340,1,,,2016-04-04T14:24:09.340,0
12345,1,2016-04-04T16:23:58.537,0,11097,2016-04-04T16:33:53.920,2016-04-04T16:33:53.920,2
964,2,2016-04-04T17:34:57.313,0,,,2016-04-04T17:34:57.313,0
17596,1,2016-04-04T20:44:08.073,-2,,,2016-04-05T01:22:33.970,1
16829,1,2016-04-04T22:25:49.787,3,16829,2016-04-05T00:19:25.047,2016-04-07T19:00:15.733,5
17601,2,2016-04-04T23:42:28.800,-2,,,2016-04-04T23:42:28.800,1
17602,1,2016-04-05T00:19:56.920,2,12527,2016-04-05T07:38:18.330,2016-04-05T07:38:18.330,0
21,2,2016-04-05T01:22:33.970,3,,,2016-04-05T01:22:33.970,1
9123,2,2016-04-05T01:24:52.890,1,9123,2016-04-05T01:34:02.340,2016-04-05T01:34:02.340,2
847,2,2016-04-05T01:50:33.280,3,,,2016-04-05T01:50:33.280,0
9123,2,2016-04-05T02:54:24.767,1,,,2016-04-05T02:54:24.767,1
17614,1,2016-04-05T06:52:25.740,4,17614,2016-04-05T08:31:08.757,2018-08-14T08:02:04.110,0
17618,1,2016-04-05T09:03:15.113,11,17618,2016-04-05T14:40:42.573,2017-11-28T21:33:35.107,6
15569,2,2016-04-05T09:21:08.337,-1,,,2016-04-05T09:21:08.337,0
6514,1,2016-04-05T09:34:36.330,2,16284,2016-04-09T23:31:07.237,2016-06-18T14:49:03.843,0
17487,1,2016-04-05T15:47:19.137,5,26596,2016-11-29T10:52:26.190,2018-05-13T11:01:07.357,0
12443,1,2016-04-05T17:25:38.213,1,,,2016-04-07T06:02:35.083,0
17397,2,2016-04-05T17:25:45.673,0,,,2016-04-05T17:25:45.673,0
12443,1,2016-04-05T17:34:13.777,-1,,,2017-04-05T00:12:21.507,0
10462,2,2016-04-05T17:48:24.513,0,,,2016-04-05T17:48:24.513,0
12855,2,2016-04-05T19:44:35.167,1,,,2016-04-05T19:44:35.167,0
9774,1,2016-04-05T20:25:46.083,3,9774,2016-04-14T14:19:22.680,2016-04-14T14:19:22.680,5
17644,1,2016-04-06T02:30:41.510,2,,,2016-04-06T08:45:03.530,0
17619,1,2016-04-06T05:14:11.457,14,17619,2016-04-18T04:42:58.910,2017-12-29T12:56:52.327,4
13291,1,2016-04-06T06:17:55.703,1,13291,2016-04-06T08:10:28.607,2016-04-06T16:26:47.873,3
807,1,2016-04-06T08:12:42.710,1,807,2016-04-09T11:21:34.737,2016-04-09T11:21:34.737,2
17614,2,2016-04-06T08:45:03.530,4,,,2016-04-06T08:45:03.530,2
16872,2,2016-04-06T09:13:37.380,0,,,2016-04-06T09:13:37.380,0
2573,2,2016-04-06T09:36:47.410,3,,,2016-04-06T09:36:47.410,0
12515,2,2016-04-06T14:47:58.510,3,,,2016-04-06T14:47:58.510,0
17659,1,2016-04-06T15:53:52.853,4,17659,2016-04-06T20:13:37.853,2018-08-21T13:00:49.307,0
924,2,2016-04-06T16:02:45.950,1,,,2016-04-06T16:02:45.950,0
17485,2,2016-04-06T16:26:47.873,-1,,,2016-04-06T16:26:47.873,1
17660,2,2016-04-06T16:34:11.170,1,,,2016-04-06T16:34:11.170,0
16310,1,2016-04-06T18:40:17.237,5,,,2016-04-07T14:48:14.870,1
17663,1,2016-04-06T19:29:55.927,2,,,2016-04-06T20:51:29.517,2
17397,2,2016-04-06T20:51:29.517,2,,,2016-04-06T20:51:29.517,0
17670,1,2016-04-06T22:04:30.173,2,17670,2016-04-06T22:41:25.780,2016-04-07T10:31:09.933,1
843,1,2016-04-07T01:38:43.780,4,,,2018-06-19T22:48:41.180,5
843,2,2016-04-07T05:36:19.313,7,-1,2017-04-13T12:44:20.183,2016-04-07T14:48:14.870,0
924,2,2016-04-07T06:02:35.083,1,,,2016-04-07T06:02:35.083,0
17571,1,2016-04-07T09:03:49.453,4,,,2016-04-07T17:07:25.030,0
17208,2,2016-04-07T10:31:09.933,4,,,2016-04-07T10:31:09.933,2
17694,2,2016-04-07T16:27:06.513,-1,,,2016-04-07T16:27:06.513,0
17696,2,2016-04-07T17:07:25.030,2,,,2016-04-07T17:07:25.030,2
6550,2,2016-04-07T18:12:03.940,0,6550,2016-04-07T18:22:01.810,2016-04-07T18:22:01.810,0
17699,1,2016-04-07T18:41:02.600,5,17726,2016-04-09T00:04:38.190,2016-04-09T23:30:47.893,1
11141,2,2016-04-07T18:46:25.913,0,,,2016-04-07T18:46:25.913,1
17699,2,2016-04-07T19:00:15.733,0,,,2016-04-07T19:00:15.733,0
11141,1,2016-04-07T19:15:04.710,8,,,2017-07-25T22:35:30.433,0
11141,2,2016-04-07T19:23:47.103,1,676,2016-04-09T00:04:35.113,2016-04-09T00:04:35.113,1
12515,2,2016-04-07T20:34:44.950,7,12515,2016-04-09T20:18:38.237,2016-04-09T20:18:38.237,1
16302,2,2016-04-07T21:56:39.250,3,16284,2016-04-09T23:30:47.893,2016-04-09T23:30:47.893,0
17702,1,2016-04-07T22:38:43.297,8,16284,2016-04-09T16:57:07.157,2016-05-09T06:27:31.647,4
16024,2,2016-04-07T22:58:49.107,0,16024,2017-08-01T12:09:36.900,2017-08-01T12:09:36.900,2
471,2,2016-04-08T07:36:55.980,2,,,2016-04-08T07:36:55.980,0
2573,2,2016-04-08T09:42:30.860,3,,,2016-04-08T09:42:30.860,0
836,2,2016-04-08T10:47:15.370,11,836,2016-08-28T09:07:45.330,2016-08-28T09:07:45.330,0
17712,1,2016-04-08T14:02:14.107,1,,,2016-10-18T20:21:05.227,2
12443,1,2016-04-08T16:22:37.437,2,16284,2016-04-09T23:30:50.737,2016-04-10T13:38:19.730,0
,1,2016-04-08T16:28:19.133,1,,,2016-04-08T18:33:47.533,1
381,2,2016-04-08T18:33:47.533,1,,,2016-04-08T18:33:47.533,0
836,2,2016-04-08T19:38:05.110,2,,,2016-04-08T19:38:05.110,0
16538,2,2016-04-08T21:11:05.903,2,,,2016-04-08T21:11:05.903,0
16284,2,2016-04-09T15:33:37.140,0,-1,2017-05-23T12:38:53.587,2016-04-09T15:33:37.140,0
26,1,2016-04-09T22:46:51.333,4,26,2016-05-11T08:53:09.983,2016-05-11T08:53:09.983,0
17461,2,2016-04-10T01:25:29.343,4,,,2016-04-10T01:25:29.343,0
10834,1,2016-04-10T04:19:59.357,1,,,2016-04-12T08:26:27.097,0
17752,1,2016-04-10T05:06:57.810,14,,,2018-02-15T12:07:26.063,0
17757,2,2016-04-10T10:27:50.050,2,,,2016-04-10T10:27:50.050,0
10879,1,2016-04-10T10:38:12.783,0,,,2016-04-12T20:23:05.840,4
11034,1,2016-04-10T13:00:00.167,5,16284,2016-04-10T13:12:19.977,2017-05-30T14:50:16.093,2
17208,2,2016-04-10T13:19:59.750,9,,,2016-04-10T13:19:59.750,0
17208,2,2016-04-10T13:38:19.730,2,,,2016-04-10T13:38:19.730,0
17766,2,2016-04-10T15:12:43.207,5,,,2016-04-10T15:12:43.207,0
12515,1,2016-04-10T17:28:10.910,11,,,2016-06-20T15:56:33.747,3
9814,2,2016-04-10T18:53:03.283,12,,,2016-04-10T18:53:03.283,1
17776,1,2016-04-10T20:24:40.857,2,,,2016-04-10T20:24:40.857,0
17780,1,2016-04-11T03:57:40.190,1,11097,2016-07-06T12:08:21.033,2018-06-24T12:53:25.140,7
15569,1,2016-04-11T05:05:11.047,6,16284,2016-04-11T10:42:17.133,2016-04-13T14:55:12.240,0
17781,1,2016-04-11T05:22:38.523,4,8878,2017-01-12T08:47:45.210,2018-08-15T12:01:32.197,0
11097,2,2016-04-11T06:12:06.100,1,-1,2017-04-13T12:44:20.183,2016-04-11T09:03:10.783,0
17784,1,2016-04-11T09:10:18.440,9,676,2016-04-11T09:47:13.930,2017-11-22T22:36:40.240,6
2573,2,2016-04-11T09:37:41.670,1,,,2016-04-11T09:37:41.670,0
15762,1,2016-04-11T10:18:02.017,8,,,2016-04-11T20:03:53.147,0
2573,2,2016-04-11T10:52:56.247,1,,,2016-04-11T10:52:56.247,2
11097,2,2016-04-11T11:11:56.190,5,,,2016-04-11T11:11:56.190,2
15361,2,2016-04-11T11:39:47.907,3,,,2016-04-11T11:39:47.907,2
17699,2,2016-04-11T13:04:06.620,1,,,2016-04-11T13:04:06.620,0
12515,2,2016-04-11T13:41:11.920,1,12515,2016-04-11T17:44:45.377,2016-04-11T17:44:45.377,1
5091,2,2016-04-11T13:42:31.047,1,,,2016-04-11T13:42:31.047,0
16704,2,2016-04-11T15:33:27.210,0,,,2016-04-11T15:33:27.210,0
17795,1,2016-04-11T16:25:23.597,3,17795,2016-04-12T02:32:16.500,2016-04-12T02:32:16.500,0
12515,2,2016-04-11T17:05:12.603,2,,,2016-04-11T17:05:12.603,1
8820,2,2016-04-11T20:03:53.147,2,,,2016-04-11T20:03:53.147,0
17800,2,2016-04-11T20:56:59.033,3,,,2016-04-11T20:56:59.033,3
15613,1,2016-04-11T21:04:54.823,0,,,2016-04-11T21:47:42.020,0
381,2,2016-04-11T21:47:42.020,2,,,2016-04-11T21:47:42.020,0
924,2,2016-04-11T22:55:44.767,8,924,2016-04-12T08:00:57.687,2016-04-12T08:00:57.687,0
12241,2,2016-04-11T23:03:49.410,1,,,2016-04-11T23:03:49.410,0
9123,2,2016-04-12T03:00:41.800,10,9123,2016-04-12T03:12:48.237,2016-04-12T03:12:48.237,0
15361,2,2016-04-12T04:30:58.213,1,,,2016-04-12T04:30:58.213,7
17696,2,2016-04-12T04:44:04.533,2,,,2016-04-12T04:44:04.533,3
17696,2,2016-04-12T04:49:29.277,0,,,2016-04-12T04:49:29.277,0
17699,1,2016-04-12T06:40:47.977,-1,,,2017-05-09T11:57:29.407,5
17806,2,2016-04-12T08:26:27.097,4,,,2016-04-12T08:26:27.097,0
17806,2,2016-04-12T08:57:46.800,1,,,2016-04-12T08:57:46.800,1
13291,1,2016-04-12T10:10:06.887,1,,,2016-04-12T10:49:56.930,0
17809,2,2016-04-12T10:28:57.313,2,17809,2016-04-12T10:49:56.930,2016-04-12T10:49:56.930,0
17814,1,2016-04-12T12:33:15.450,-3,26596,2016-12-05T19:57:21.460,2016-12-05T19:57:21.460,4
17815,1,2016-04-12T12:56:51.450,3,,,2016-04-15T00:24:40.087,3
